booking_id,owner_id,listing_id,sitter_id,service_type,booking_date,duration_hours,total_price,status
booking_947,owner_124,listing_50,sitter_45,dog_walking,2024-07-28,6,154.32,completed
booking_948,owner_184,listing_85,sitter_77,pet_sitting,2024-11-08,6,172.62,completed
booking_949,owner_255,listing_21,sitter_58,pet_boarding,2024-11-27,1,13.54,completed
booking_950,owner_367,listing_64,sitter_2,pet_boarding,2024-09-30,5,162.25,completed
booking_951,owner_300,listing_2,sitter_48,pet_boarding,2024-05-28,2,27.06,completed
booking_952,owner_441,listing_26,sitter_62,dog_walking,2024-06-30,6,127.26,cancelled
booking_953,owner_135,listing_67,sitter_81,dog_walking,2024-04-04,1,37.01,completed
booking_954,owner_151,listing_132,sitter_57,dog_walking,2024-05-28,4,134.04,cancelled
booking_955,owner_115,listing_140,sitter_92,pet_sitting,2024-03-30,4,143.92,completed
booking_956,owner_463,listing_101,sitter_42,pet_sitting,2024-02-23,2,58.9,cancelled
booking_957,owner_223,listing_87,sitter_81,dog_walking,2024-01-13,6,155.64,completed
booking_958,owner_13,listing_38,sitter_26,pet_sitting,2024-08-08,1,27.94,completed
booking_959,owner_312,listing_101,sitter_42,pet_sitting,2024-06-14,2,58.9,completed
booking_960,owner_372,listing_112,sitter_6,dog_walking,2024-08-12,6,119.46,completed
booking_961,owner_79,listing_52,sitter_20,dog_walking,2024-06-23,7,261.8,completed
booking_962,owner_476,listing_68,sitter_43,pet_boarding,2024-10-07,6,164.04,completed
booking_963,owner_277,listing_89,sitter_50,dog_walking,2024-08-29,5,142.25,completed
booking_964,owner_168,listing_91,sitter_6,pet_boarding,2024-02-01,5,152.15,completed
booking_965,owner_381,listing_56,sitter_13,pet_sitting,2024-11-10,7,80.08,completed
booking_966,owner_154,listing_133,sitter_84,dog_walking,2024-12-18,1,27.11,completed
booking_967,owner_288,listing_88,sitter_10,dog_walking,2024-10-20,2,21.26,completed
booking_968,owner_236,listing_72,sitter_26,dog_walking,2024-02-29,4,104.76,cancelled
booking_969,owner_342,listing_128,sitter_35,pet_boarding,2024-06-17,6,121.02,cancelled
booking_970,owner_215,listing_115,sitter_70,pet_boarding,2024-10-27,6,218.58,completed
booking_971,owner_412,listing_113,sitter_86,dog_walking,2024-11-02,7,205.66,completed
booking_972,owner_177,listing_133,sitter_84,dog_walking,2024-07-18,5,135.55,pending
booking_973,owner_446,listing_65,sitter_81,pet_boarding,2024-12-02,5,150.25,completed
booking_974,owner_213,listing_52,sitter_20,dog_walking,2024-03-28,3,112.2,completed
booking_975,owner_450,listing_113,sitter_86,dog_walking,2024-03-08,3,88.14,pending
booking_976,owner_392,listing_77,sitter_11,pet_boarding,2024-08-21,4,106.44,completed
booking_977,owner_118,listing_118,sitter_91,dog_walking,2024-09-13,6,113.88,completed
booking_978,owner_134,listing_44,sitter_80,pet_sitting,2024-05-03,6,217.02,completed
booking_979,owner_5,listing_105,sitter_51,dog_walking,2024-04-22,4,57.04,completed
booking_980,owner_499,listing_5,sitter_25,pet_sitting,2024-07-15,5,112.05,cancelled
booking_981,owner_343,listing_88,sitter_10,dog_walking,2024-08-29,5,53.15,completed
booking_982,owner_191,listing_36,sitter_8,pet_boarding,2024-02-26,2,34.9,completed
booking_983,owner_398,listing_80,sitter_40,pet_sitting,2024-10-29,3,89.34,completed
booking_984,owner_486,listing_68,sitter_43,pet_boarding,2024-06-18,1,27.34,cancelled
booking_985,owner_103,listing_43,sitter_34,pet_boarding,2024-02-02,2,52.88,completed
booking_986,owner_256,listing_63,sitter_43,pet_sitting,2024-08-25,5,178.5,completed
booking_987,owner_40,listing_45,sitter_22,pet_sitting,2024-05-04,2,64.3,completed
booking_988,owner_295,listing_141,sitter_6,dog_walking,2024-11-04,6,95.82,completed
booking_989,owner_261,listing_30,sitter_86,pet_boarding,2024-06-06,4,135.28,completed
booking_990,owner_326,listing_62,sitter_6,dog_walking,2024-10-03,7,158.27,completed
booking_991,owner_66,listing_15,sitter_89,pet_sitting,2024-12-16,4,113.48,completed
booking_992,owner_175,listing_43,sitter_34,pet_boarding,2024-01-08,7,185.08,completed
booking_993,owner_436,listing_36,sitter_8,pet_boarding,2024-01-07,2,34.9,completed
booking_994,owner_366,listing_145,sitter_60,pet_sitting,2024-02-05,3,77.61,completed
booking_995,owner_203,listing_98,sitter_54,pet_boarding,2024-03-20,7,178.29,completed
booking_996,owner_105,listing_21,sitter_58,pet_boarding,2024-05-10,4,54.16,completed
booking_997,owner_349,listing_128,sitter_35,pet_boarding,2024-11-23,5,100.85,completed
booking_998,owner_429,listing_42,sitter_68,dog_walking,2024-06-27,3,95.46,cancelled
booking_999,owner_48,listing_57,sitter_34,pet_boarding,2024-12-26,1,26.74,completed
booking_1000,owner_389,listing_123,sitter_41,pet_boarding,2024-03-27,6,157.8,completed
booking_1001,owner_375,listing_12,sitter_42,pet_boarding,2024-12-12,2,30.58,cancelled
booking_1002,owner_86,listing_11,sitter_79,dog_walking,2024-11-17,7,268.45,completed
booking_1003,owner_498,listing_71,sitter_18,pet_boarding,2024-03-03,5,147.1,pending
booking_1004,owner_59,listing_143,sitter_39,pet_boarding,2024-11-15,2,54.76,completed
booking_1005,owner_43,listing_40,sitter_59,pet_boarding,2024-04-19,3,91.44,completed
booking_1006,owner_124,listing_124,sitter_62,pet_boarding,2024-02-06,2,57.1,completed
booking_1007,owner_422,listing_122,sitter_5,pet_sitting,2024-03-25,2,35.08,pending
booking_1008,owner_91,listing_133,sitter_84,dog_walking,2024-04-22,7,189.77,cancelled
booking_1009,owner_84,listing_91,sitter_6,pet_boarding,2024-01-21,7,213.01,completed
booking_1010,owner_472,listing_72,sitter_26,dog_walking,2024-05-05,2,52.38,completed
booking_1011,owner_492,listing_25,sitter_49,dog_walking,2024-05-26,6,109.14,completed
booking_1012,owner_209,listing_86,sitter_6,pet_sitting,2024-01-02,3,85.05,completed
booking_1013,owner_17,listing_25,sitter_49,dog_walking,2024-10-17,1,18.19,completed
booking_1014,owner_153,listing_38,sitter_26,pet_sitting,2024-01-16,3,83.82,completed
booking_1015,owner_214,listing_57,sitter_34,pet_boarding,2024-11-10,7,187.18,cancelled
booking_1016,owner_12,listing_141,sitter_6,dog_walking,2024-09-19,2,31.94,completed
booking_1017,owner_473,listing_121,sitter_91,pet_boarding,2024-03-01,2,38.92,completed
booking_1018,owner_54,listing_31,sitter_12,pet_boarding,2024-07-22,2,32.8,completed
booking_1019,owner_190,listing_92,sitter_69,dog_walking,2024-06-04,5,161.2,completed
booking_1020,owner_13,listing_104,sitter_12,pet_sitting,2024-07-07,1,37.72,pending
booking_1021,owner_91,listing_37,sitter_20,pet_sitting,2024-09-02,2,56.88,pending
booking_1022,owner_253,listing_45,sitter_22,pet_sitting,2024-12-19,4,128.6,completed
booking_1023,owner_497,listing_78,sitter_89,dog_walking,2024-07-10,2,24.52,cancelled
booking_1024,owner_265,listing_85,sitter_77,pet_sitting,2024-03-18,5,143.85,completed
booking_1025,owner_322,listing_138,sitter_17,pet_sitting,2024-08-19,7,139.86,completed
booking_1026,owner_356,listing_97,sitter_3,pet_sitting,2024-06-01,2,50.86,completed
booking_1027,owner_155,listing_132,sitter_57,dog_walking,2024-04-25,6,201.06,cancelled
booking_1028,owner_371,listing_140,sitter_92,pet_sitting,2024-04-07,2,71.96,completed
booking_1029,owner_180,listing_103,sitter_97,pet_sitting,2024-07-24,3,117.33,pending
booking_1030,owner_21,listing_13,sitter_93,pet_boarding,2024-08-20,3,77.67,completed
booking_1031,owner_213,listing_20,sitter_90,pet_boarding,2024-08-09,7,92.61,completed
booking_1032,owner_200,listing_17,sitter_64,pet_boarding,2024-04-03,7,96.81,completed
booking_1033,owner_281,listing_87,sitter_81,dog_walking,2024-05-25,5,129.7,cancelled
booking_1034,owner_232,listing_127,sitter_25,dog_walking,2024-04-30,7,116.34,completed
booking_1035,owner_259,listing_1,sitter_72,dog_walking,2024-12-01,7,101.36,completed
booking_1036,owner_335,listing_3,sitter_68,dog_walking,2024-06-10,2,35.5,completed
booking_1037,owner_312,listing_99,sitter_21,pet_boarding,2024-07-17,6,113.64,pending
booking_1038,owner_237,listing_149,sitter_44,dog_walking,2024-02-02,5,80.45,completed
booking_1039,owner_126,listing_75,sitter_12,pet_sitting,2024-05-08,2,52.02,completed
booking_1040,owner_452,listing_53,sitter_37,dog_walking,2024-07-31,1,30.41,completed
booking_1041,owner_3,listing_30,sitter_86,pet_boarding,2024-10-02,3,101.46,cancelled
booking_1042,owner_385,listing_102,sitter_50,dog_walking,2024-09-20,3,112.41,cancelled
booking_1043,owner_216,listing_119,sitter_18,pet_boarding,2024-12-03,3,55.11,cancelled
booking_1044,owner_224,listing_3,sitter_68,dog_walking,2024-08-05,2,35.5,completed
booking_1045,owner_28,listing_136,sitter_73,dog_walking,2024-02-22,6,136.2,completed
booking_1046,owner_500,listing_142,sitter_68,dog_walking,2024-02-17,2,60.12,completed
booking_1047,owner_414,listing_36,sitter_8,pet_boarding,2024-04-05,1,17.45,completed
booking_1048,owner_122,listing_107,sitter_72,pet_boarding,2024-08-24,4,72.24,completed
booking_1049,owner_165,listing_32,sitter_14,pet_boarding,2024-09-18,1,19.94,cancelled
booking_1050,owner_107,listing_113,sitter_86,dog_walking,2024-04-02,2,58.76,completed
booking_1051,owner_286,listing_33,sitter_46,pet_sitting,2024-11-14,4,128.6,completed
booking_1052,owner_289,listing_5,sitter_25,pet_sitting,2024-10-10,7,156.87,cancelled
booking_1053,owner_370,listing_61,sitter_64,pet_sitting,2024-12-18,3,111.06,completed
booking_1054,owner_279,listing_112,sitter_6,dog_walking,2024-09-18,1,19.91,completed
booking_1055,owner_399,listing_12,sitter_42,pet_boarding,2024-09-07,1,15.29,completed
booking_1056,owner_244,listing_37,sitter_20,pet_sitting,2024-06-19,7,199.08,completed
booking_1057,owner_408,listing_103,sitter_97,pet_sitting,2024-01-26,7,273.77,cancelled
booking_1058,owner_420,listing_86,sitter_6,pet_sitting,2024-10-27,7,198.45,completed
booking_1059,owner_6,listing_59,sitter_78,pet_sitting,2024-02-20,7,138.32,cancelled
booking_1060,owner_387,listing_109,sitter_53,pet_boarding,2024-05-25,6,228.42,completed
booking_1061,owner_423,listing_83,sitter_73,pet_sitting,2024-10-15,5,82.95,pending
booking_1062,owner_18,listing_53,sitter_37,dog_walking,2024-01-31,7,212.87,cancelled
booking_1063,owner_16,listing_41,sitter_94,dog_walking,2024-07-20,7,77.63,completed
booking_1064,owner_48,listing_122,sitter_5,pet_sitting,2024-03-24,7,122.78,completed
booking_1065,owner_267,listing_105,sitter_51,dog_walking,2024-11-29,1,14.26,completed
booking_1066,owner_265,listing_113,sitter_86,dog_walking,2024-01-30,4,117.52,cancelled
booking_1067,owner_242,listing_128,sitter_35,pet_boarding,2024-09-28,3,60.51,cancelled
booking_1068,owner_193,listing_16,sitter_59,dog_walking,2024-10-28,5,102.55,pending
booking_1069,owner_468,listing_76,sitter_3,pet_sitting,2024-09-27,1,32.12,completed
booking_1070,owner_487,listing_105,sitter_51,dog_walking,2024-08-22,5,71.3,completed
booking_1071,owner_155,listing_15,sitter_89,pet_sitting,2024-08-26,5,141.85,cancelled
booking_1072,owner_51,listing_91,sitter_6,pet_boarding,2024-08-24,2,60.86,completed
booking_1073,owner_196,listing_122,sitter_5,pet_sitting,2024-01-05,7,122.78,completed
booking_1074,owner_74,listing_17,sitter_64,pet_boarding,2024-11-09,4,55.32,completed
booking_1075,owner_290,listing_30,sitter_86,pet_boarding,2024-12-27,6,202.92,completed
booking_1076,owner_351,listing_93,sitter_98,pet_boarding,2024-09-26,5,126.45,completed
booking_1077,owner_348,listing_102,sitter_50,dog_walking,2024-07-16,7,262.29,completed
booking_1078,owner_417,listing_149,sitter_44,dog_walking,2024-11-04,6,96.54,completed
booking_1079,owner_216,listing_79,sitter_45,pet_boarding,2024-05-07,7,73.99,cancelled
booking_1080,owner_203,listing_123,sitter_41,pet_boarding,2024-09-07,6,157.8,cancelled
booking_1081,owner_83,listing_103,sitter_97,pet_sitting,2024-10-25,3,117.33,completed
booking_1082,owner_404,listing_5,sitter_25,pet_sitting,2024-04-23,6,134.46,completed
booking_1083,owner_359,listing_48,sitter_53,pet_boarding,2024-01-02,2,38.82,completed
booking_1084,owner_269,listing_35,sitter_11,pet_sitting,2024-05-15,6,227.52,completed
booking_1085,owner_307,listing_16,sitter_59,dog_walking,2024-12-26,4,82.04,cancelled
booking_1086,owner_369,listing_23,sitter_15,pet_boarding,2024-07-21,5,162.35,completed
booking_1087,owner_94,listing_85,sitter_77,pet_sitting,2024-04-13,5,143.85,completed
booking_1088,owner_41,listing_85,sitter_77,pet_sitting,2024-12-17,2,57.54,completed
booking_1089,owner_293,listing_62,sitter_6,dog_walking,2024-07-26,6,135.66,completed
booking_1090,owner_186,listing_43,sitter_34,pet_boarding,2024-02-05,1,26.44,cancelled
booking_1091,owner_138,listing_5,sitter_25,pet_sitting,2024-02-10,4,89.64,pending
booking_1092,owner_238,listing_78,sitter_89,dog_walking,2024-06-25,3,36.78,completed
booking_1093,owner_394,listing_140,sitter_92,pet_sitting,2024-02-06,5,179.9,cancelled
booking_1094,owner_147,listing_55,sitter_76,pet_boarding,2024-07-09,2,75.62,completed
booking_1095,owner_200,listing_43,sitter_34,pet_boarding,2024-04-21,1,26.44,completed
booking_1096,owner_313,listing_95,sitter_49,dog_walking,2024-12-19,5,159.2,completed
booking_1097,owner_91,listing_5,sitter_25,pet_sitting,2024-11-03,1,22.41,completed
booking_1098,owner_174,listing_140,sitter_92,pet_sitting,2024-01-15,6,215.88,completed
booking_1099,owner_114,listing_72,sitter_26,dog_walking,2024-04-05,1,26.19,completed
booking_1100,owner_347,listing_3,sitter_68,dog_walking,2024-02-24,4,71.0,completed
booking_1101,owner_425,listing_59,sitter_78,pet_sitting,2024-05-06,1,19.76,completed
booking_1102,owner_66,listing_135,sitter_36,pet_sitting,2024-01-26,5,180.3,completed
booking_1103,owner_179,listing_11,sitter_79,dog_walking,2024-11-03,3,115.05,completed
booking_1104,owner_257,listing_122,sitter_5,pet_sitting,2024-09-11,4,70.16,completed
booking_1105,owner_108,listing_16,sitter_59,dog_walking,2024-10-23,1,20.51,completed
booking_1106,owner_368,listing_1,sitter_72,dog_walking,2024-02-16,6,86.88,completed
booking_1107,owner_128,listing_87,sitter_81,dog_walking,2024-07-02,3,77.82,cancelled
booking_1108,owner_302,listing_79,sitter_45,pet_boarding,2024-04-26,3,31.71,pending
booking_1109,owner_213,listing_24,sitter_93,dog_walking,2024-07-27,4,108.68,completed
booking_1110,owner_89,listing_108,sitter_57,dog_walking,2024-05-14,1,20.2,completed
booking_1111,owner_366,listing_70,sitter_8,pet_boarding,2024-07-18,4,95.0,cancelled
booking_1112,owner_373,listing_106,sitter_3,pet_sitting,2024-03-10,7,163.8,cancelled
booking_1113,owner_13,listing_43,sitter_34,pet_boarding,2024-05-20,4,105.76,cancelled
booking_1114,owner_182,listing_51,sitter_41,pet_sitting,2024-07-16,7,95.69,cancelled
booking_1115,owner_390,listing_35,sitter_11,pet_sitting,2024-04-21,3,113.76,completed
booking_1116,owner_343,listing_97,sitter_3,pet_sitting,2024-07-19,1,25.43,completed
booking_1117,owner_423,listing_98,sitter_54,pet_boarding,2024-06-25,7,178.29,completed
booking_1118,owner_283,listing_37,sitter_20,pet_sitting,2024-01-02,5,142.2,completed
booking_1119,owner_159,listing_61,sitter_64,pet_sitting,2024-08-19,2,74.04,completed
booking_1120,owner_159,listing_105,sitter_51,dog_walking,2024-02-05,2,28.52,completed
booking_1121,owner_178,listing_76,sitter_3,pet_sitting,2024-08-03,5,160.6,completed
booking_1122,owner_40,listing_69,sitter_96,pet_boarding,2024-08-13,6,129.72,completed
booking_1123,owner_453,listing_118,sitter_91,dog_walking,2024-11-29,1,18.98,completed
booking_1124,owner_236,listing_118,sitter_91,dog_walking,2024-10-22,2,37.96,completed
booking_1125,owner_387,listing_102,sitter_50,dog_walking,2024-10-18,3,112.41,completed
booking_1126,owner_66,listing_63,sitter_43,pet_sitting,2024-01-21,6,214.2,completed
booking_1127,owner_390,listing_30,sitter_86,pet_boarding,2024-11-10,2,67.64,cancelled
booking_1128,owner_175,listing_24,sitter_93,dog_walking,2024-09-18,7,190.19,completed
booking_1129,owner_421,listing_27,sitter_84,pet_sitting,2024-06-02,6,134.46,cancelled
booking_1130,owner_21,listing_11,sitter_79,dog_walking,2024-02-12,5,191.75,cancelled
booking_1131,owner_191,listing_149,sitter_44,dog_walking,2024-07-15,6,96.54,cancelled
booking_1132,owner_22,listing_29,sitter_57,dog_walking,2024-03-31,2,44.6,completed
booking_1133,owner_146,listing_85,sitter_77,pet_sitting,2024-01-30,7,201.39,completed
booking_1134,owner_209,listing_38,sitter_26,pet_sitting,2024-05-17,7,195.58,completed
booking_1135,owner_421,listing_141,sitter_6,dog_walking,2024-02-18,6,95.82,completed
booking_1136,owner_333,listing_92,sitter_69,dog_walking,2024-05-29,2,64.48,completed
booking_1137,owner_192,listing_35,sitter_11,pet_sitting,2024-08-14,4,151.68,completed
booking_1138,owner_72,listing_24,sitter_93,dog_walking,2024-12-13,7,190.19,completed
booking_1139,owner_140,listing_16,sitter_59,dog_walking,2024-06-12,1,20.51,completed
booking_1140,owner_278,listing_9,sitter_91,pet_sitting,2024-06-16,4,141.36,cancelled
booking_1141,owner_420,listing_58,sitter_70,pet_sitting,2024-03-25,1,10.52,completed
booking_1142,owner_303,listing_141,sitter_6,dog_walking,2024-05-19,7,111.79,completed
booking_1143,owner_96,listing_43,sitter_34,pet_boarding,2024-01-05,7,185.08,completed
booking_1144,owner_321,listing_101,sitter_42,pet_sitting,2024-01-18,1,29.45,completed
booking_1145,owner_33,listing_68,sitter_43,pet_boarding,2024-02-21,7,191.38,completed
booking_1146,owner_337,listing_101,sitter_42,pet_sitting,2024-05-15,1,29.45,completed
booking_1147,owner_217,listing_31,sitter_12,pet_boarding,2024-10-13,5,82.0,completed
booking_1148,owner_365,listing_73,sitter_82,pet_boarding,2024-08-19,2,37.76,completed
booking_1149,owner_182,listing_27,sitter_84,pet_sitting,2024-07-09,6,134.46,completed
booking_1150,owner_468,listing_33,sitter_46,pet_sitting,2024-11-26,1,32.15,completed
booking_1151,owner_264,listing_115,sitter_70,pet_boarding,2024-05-06,3,109.29,completed
booking_1152,owner_339,listing_129,sitter_100,pet_boarding,2024-07-09,1,12.0,completed
booking_1153,owner_491,listing_62,sitter_6,dog_walking,2024-11-09,4,90.44,cancelled
booking_1154,owner_399,listing_72,sitter_26,dog_walking,2024-03-15,5,130.95,completed
booking_1155,owner_25,listing_58,sitter_70,pet_sitting,2024-03-23,6,63.12,completed
booking_1156,owner_155,listing_72,sitter_26,dog_walking,2024-02-02,4,104.76,completed
booking_1157,owner_288,listing_51,sitter_41,pet_sitting,2024-05-23,2,27.34,completed
booking_1158,owner_302,listing_34,sitter_16,pet_sitting,2024-03-22,5,188.75,completed
booking_1159,owner_316,listing_22,sitter_27,pet_sitting,2024-04-28,5,103.5,completed
booking_1160,owner_373,listing_105,sitter_51,dog_walking,2024-07-30,5,71.3,completed
booking_1161,owner_361,listing_62,sitter_6,dog_walking,2024-01-18,3,67.83,cancelled
booking_1162,owner_345,listing_18,sitter_81,pet_boarding,2024-02-06,5,97.85,completed
booking_1163,owner_183,listing_114,sitter_27,dog_walking,2024-02-07,6,83.46,completed
booking_1164,owner_291,listing_135,sitter_36,pet_sitting,2024-02-19,6,216.36,cancelled
booking_1165,owner_370,listing_4,sitter_49,pet_sitting,2024-01-28,5,62.25,completed
booking_1166,owner_35,listing_58,sitter_70,pet_sitting,2024-01-08,7,73.64,completed
booking_1167,owner_256,listing_83,sitter_73,pet_sitting,2024-10-07,5,82.95,completed
booking_1168,owner_460,listing_117,sitter_85,pet_boarding,2024-09-12,1,21.31,cancelled
booking_1169,owner_125,listing_4,sitter_49,pet_sitting,2024-05-18,4,49.8,completed
booking_1170,owner_80,listing_41,sitter_94,dog_walking,2024-11-07,5,55.45,completed
booking_1171,owner_199,listing_149,sitter_44,dog_walking,2024-03-30,3,48.27,completed
booking_1172,owner_495,listing_12,sitter_42,pet_boarding,2024-08-05,3,45.87,completed
booking_1173,owner_186,listing_16,sitter_59,dog_walking,2024-06-06,1,20.51,cancelled
booking_1174,owner_299,listing_58,sitter_70,pet_sitting,2024-09-16,1,10.52,pending
booking_1175,owner_64,listing_87,sitter_81,dog_walking,2024-08-25,7,181.58,cancelled
booking_1176,owner_443,listing_83,sitter_73,pet_sitting,2024-11-27,7,116.13,cancelled
booking_1177,owner_393,listing_146,sitter_88,pet_sitting,2024-01-17,1,34.78,completed
booking_1178,owner_128,listing_21,sitter_58,pet_boarding,2024-07-27,2,27.08,completed
booking_1179,owner_278,listing_21,sitter_58,pet_boarding,2024-07-24,1,13.54,completed
booking_1180,owner_412,listing_33,sitter_46,pet_sitting,2024-09-30,1,32.15,completed
booking_1181,owner_292,listing_34,sitter_16,pet_sitting,2024-10-12,5,188.75,completed
booking_1182,owner_424,listing_55,sitter_76,pet_boarding,2024-08-24,2,75.62,completed
booking_1183,owner_445,listing_127,sitter_25,dog_walking,2024-10-19,7,116.34,completed
booking_1184,owner_478,listing_90,sitter_58,pet_sitting,2024-01-30,3,57.48,completed
booking_1185,owner_136,listing_43,sitter_34,pet_boarding,2024-02-17,3,79.32,cancelled
booking_1186,owner_50,listing_92,sitter_69,dog_walking,2024-10-09,6,193.44,completed
booking_1187,owner_20,listing_113,sitter_86,dog_walking,2024-02-04,4,117.52,cancelled
booking_1188,owner_297,listing_94,sitter_29,pet_sitting,2024-03-29,6,176.04,cancelled
booking_1189,owner_201,listing_77,sitter_11,pet_boarding,2024-11-14,1,26.61,pending
booking_1190,owner_324,listing_68,sitter_43,pet_boarding,2024-02-07,7,191.38,completed
booking_1191,owner_246,listing_62,sitter_6,dog_walking,2024-10-13,5,113.05,completed
booking_1192,owner_336,listing_113,sitter_86,dog_walking,2024-03-30,2,58.76,completed
booking_1193,owner_431,listing_125,sitter_77,pet_sitting,2024-04-03,5,50.15,completed
booking_1194,owner_77,listing_138,sitter_17,pet_sitting,2024-06-03,7,139.86,completed
booking_1195,owner_48,listing_40,sitter_59,pet_boarding,2024-02-25,7,213.36,completed
booking_1196,owner_500,listing_48,sitter_53,pet_boarding,2024-08-12,6,116.46,completed
booking_1197,owner_328,listing_116,sitter_54,pet_boarding,2024-02-22,6,67.08,completed
booking_1198,owner_409,listing_49,sitter_49,pet_sitting,2024-06-19,7,252.98,completed
booking_1199,owner_265,listing_70,sitter_8,pet_boarding,2024-08-29,7,166.25,cancelled
booking_1200,owner_124,listing_122,sitter_5,pet_sitting,2024-01-07,3,52.62,completed
booking_1201,owner_99,listing_113,sitter_86,dog_walking,2024-06-16,3,88.14,completed
booking_1202,owner_294,listing_91,sitter_6,pet_boarding,2024-03-19,6,182.58,cancelled
booking_1203,owner_211,listing_116,sitter_54,pet_boarding,2024-03-27,2,22.36,completed
booking_1204,owner_113,listing_125,sitter_77,pet_sitting,2024-06-19,7,70.21,completed
booking_1205,owner_33,listing_22,sitter_27,pet_sitting,2024-04-13,4,82.8,completed
booking_1206,owner_312,listing_33,sitter_46,pet_sitting,2024-10-05,6,192.9,completed
booking_1207,owner_455,listing_99,sitter_21,pet_boarding,2024-06-07,7,132.58,completed
booking_1208,owner_492,listing_101,sitter_42,pet_sitting,2024-10-16,5,147.25,completed
booking_1209,owner_102,listing_149,sitter_44,dog_walking,2024-05-24,1,16.09,cancelled
booking_1210,owner_235,listing_46,sitter_60,pet_boarding,2024-08-05,6,76.32,cancelled
booking_1211,owner_491,listing_24,sitter_93,dog_walking,2024-03-30,3,81.51,completed
booking_1212,owner_51,listing_31,sitter_12,pet_boarding,2024-03-17,5,82.0,completed
booking_1213,owner_137,listing_140,sitter_92,pet_sitting,2024-08-16,7,251.86,completed
booking_1214,owner_28,listing_6,sitter_97,pet_boarding,2024-04-27,7,84.14,cancelled
booking_1215,owner_442,listing_66,sitter_34,pet_sitting,2024-04-18,1,20.68,cancelled
booking_1216,owner_302,listing_17,sitter_64,pet_boarding,2024-03-02,4,55.32,completed
booking_1217,owner_401,listing_135,sitter_36,pet_sitting,2024-12-19,6,216.36,cancelled
booking_1218,owner_279,listing_124,sitter_62,pet_boarding,2024-04-02,7,199.85,completed
booking_1219,owner_311,listing_65,sitter_81,pet_boarding,2024-12-13,3,90.15,completed
booking_1220,owner_319,listing_64,sitter_2,pet_boarding,2024-08-14,1,32.45,completed
booking_1221,owner_271,listing_100,sitter_89,pet_boarding,2024-05-28,6,157.68,cancelled
booking_1222,owner_428,listing_15,sitter_89,pet_sitting,2024-02-14,7,198.59,completed
booking_1223,owner_327,listing_142,sitter_68,dog_walking,2024-12-09,7,210.42,completed
booking_1224,owner_175,listing_111,sitter_16,pet_sitting,2024-07-16,7,254.38,cancelled
booking_1225,owner_491,listing_1,sitter_72,dog_walking,2024-02-02,4,57.92,completed
booking_1226,owner_449,listing_13,sitter_93,pet_boarding,2024-11-05,7,181.23,completed
booking_1227,owner_434,listing_99,sitter_21,pet_boarding,2024-05-29,1,18.94,pending
booking_1228,owner_450,listing_79,sitter_45,pet_boarding,2024-09-30,4,42.28,completed
booking_1229,owner_135,listing_32,sitter_14,pet_boarding,2024-12-15,7,139.58,completed
booking_1230,owner_486,listing_124,sitter_62,pet_boarding,2024-02-05,6,171.3,completed
booking_1231,owner_155,listing_130,sitter_91,pet_boarding,2024-01-26,5,121.15,completed
booking_1232,owner_10,listing_121,sitter_91,pet_boarding,2024-11-14,5,97.3,completed
booking_1233,owner_98,listing_83,sitter_73,pet_sitting,2024-02-28,7,116.13,completed
booking_1234,owner_444,listing_147,sitter_28,dog_walking,2024-09-03,2,74.56,completed
booking_1235,owner_301,listing_87,sitter_81,dog_walking,2024-11-29,5,129.7,cancelled
booking_1236,owner_407,listing_10,sitter_96,pet_boarding,2024-02-08,6,168.9,pending
booking_1237,owner_432,listing_6,sitter_97,pet_boarding,2024-04-02,4,48.08,completed
booking_1238,owner_67,listing_146,sitter_88,pet_sitting,2024-05-11,7,243.46,cancelled
booking_1239,owner_422,listing_37,sitter_20,pet_sitting,2024-03-02,3,85.32,completed
booking_1240,owner_77,listing_96,sitter_14,pet_sitting,2024-01-17,1,28.42,completed
booking_1241,owner_300,listing_134,sitter_65,pet_sitting,2024-08-07,5,159.2,completed
booking_1242,owner_389,listing_120,sitter_40,pet_sitting,2024-04-06,7,207.69,cancelled
booking_1243,owner_239,listing_55,sitter_76,pet_boarding,2024-05-29,5,189.05,completed
booking_1244,owner_419,listing_125,sitter_77,pet_sitting,2024-11-17,2,20.06,completed
booking_1245,owner_136,listing_129,sitter_100,pet_boarding,2024-04-24,4,48.0,pending
booking_1246,owner_364,listing_132,sitter_57,dog_walking,2024-06-20,2,67.02,completed
booking_1247,owner_160,listing_5,sitter_25,pet_sitting,2024-08-27,3,67.23,completed
booking_1248,owner_397,listing_132,sitter_57,dog_walking,2024-12-02,2,67.02,completed
booking_1249,owner_131,listing_55,sitter_76,pet_boarding,2024-10-09,5,189.05,completed
booking_1250,owner_431,listing_126,sitter_59,dog_walking,2024-05-12,1,36.4,completed
booking_1251,owner_494,listing_19,sitter_74,dog_walking,2024-12-18,1,17.26,completed
booking_1252,owner_95,listing_4,sitter_49,pet_sitting,2024-01-18,5,62.25,completed
booking_1253,owner_126,listing_28,sitter_84,pet_boarding,2024-02-07,5,149.4,cancelled
booking_1254,owner_277,listing_75,sitter_12,pet_sitting,2024-08-09,2,52.02,completed
booking_1255,owner_385,listing_150,sitter_94,pet_boarding,2024-09-27,7,192.36,completed
booking_1256,owner_239,listing_19,sitter_74,dog_walking,2024-01-19,3,51.78,completed
